-6.9534,-5.3077,15.832
-6.9534,-4.8688,17.208
-6.9534,-4.1007,19.311
-6.9534,-3.9909,19.914
-6.9534,-3.8812,20.017
-6.9534,-3.7715,26.407
-6.9534,-3.6618,24.77
-6.9534,-3.552,24.705
-6.9534,-3.3326,25.139
-6.9534,-3.2229,25.881
-6.9534,-2.8937,28
-6.9534,-2.784,28.653
-6.9534,-2.6742,29.654
-6.9534,-2.3451,31.382
-6.9534,5.665,27.923
-6.8437,-5.5271,15.507
-6.8437,-5.3077,15.945
-6.8437,-5.1979,16.371
-6.8437,-4.3201,18.721
-6.8437,-4.1007,19.381
-6.8437,-3.9909,20.012
-6.8437,-3.7715,24.996
-6.8437,-3.6618,24.374
-6.8437,-3.552,24.082
-6.8437,-3.3326,25.158
-6.8437,-3.1131,26.196
-6.8437,-3.0034,26.387
-6.8437,-2.8937,27.717
-6.8437,-2.784,28.669
-6.8437,-2.6742,29.686
-6.8437,-2.5645,30.384
-6.8437,-2.4548,30.883
-6.8437,-2.3451,31.576
-6.7339,-5.4174,15.825
-6.7339,-5.0882,16.705
-6.7339,-4.5396,18.233
-6.7339,-4.3201,18.791
-6.7339,-4.2104,19.136
-6.7339,-3.7715,24.772
-6.7339,-3.6618,24.281
-6.7339,-3.552,24.249
-6.7339,-3.4423,24.344
-6.7339,-3.2229,25.403
-6.7339,-3.1131,26.064
-6.7339,-3.0034,26.686
-6.7339,-2.8937,27.704
-6.7339,-2.784,28.588
-6.7339,-2.6742,29.416
-6.7339,-2.5645,30.52
-6.7339,-2.4548,30.859
-6.7339,-2.3451,31.73
-6.6242,-5.4174,15.749
-6.6242,-5.3077,15.986
-6.6242,-5.1979,16.227
-6.6242,-4.8688,17.226
-6.6242,-4.6493,17.913
-6.6242,-4.4299,18.516
-6.6242,-3.9909,19.859
-6.6242,-3.8812,23.835
-6.6242,-3.7715,24.453
-6.6242,-3.6618,23.685
-6.6242,-3.552,23.772
-6.6242,-3.4423,24.031
-6.6242,-3.3326,24.494
-6.6242,-3.2229,25.376
-6.6242,-3.1131,26.549
-6.6242,-3.0034,26.73
-6.6242,-2.8937,27.914
-6.6242,-2.784,28.723
-6.6242,-2.6742,29.523
-6.6242,-2.5645,30.193
-6.6242,-2.4548,30.926
-6.6242,-2.3451,31.702
-6.6242,-2.2353,32.425
-6.6242,-2.1256,33.383
-6.5144,-5.5271,14.551
-6.5144,-5.4174,15.883
-6.5144,-5.3077,16.024
-6.5144,-5.1979,16.326
-6.5144,-4.9785,17.084
-6.5144,-4.8688,17.324
-6.5144,-4.759,17.649
-6.5144,-4.6493,18.123
-6.5144,-4.5396,18.263
-6.5144,-4.4299,18.754
-6.5144,-4.3201,19.007
-6.5144,-4.2104,19.319
-6.5144,-4.1007,19.671
-6.5144,-3.9909,19.872
-6.5144,-3.8812,23.947
-6.5144,-3.7715,24.055
-6.5144,-3.6618,23.607
-6.5144,-3.552,23.818
-6.5144,-3.4423,23.874
-6.5144,-3.3326,24.355
-6.5144,-3.2229,25.422
-6.5144,-3.1131,26.935
-6.5144,-3.0034,26.95
-6.5144,-2.8937,27.843
-6.5144,-2.784,28.818
-6.5144,-2.6742,29.399
-6.5144,-2.5645,30.204
-6.5144,-2.4548,30.911
-6.5144,-2.3451,31.787
-6.5144,-2.2353,32.621
-6.5144,-2.1256,33.405
-6.4047,-5.5271,15.083
-6.4047,-5.4174,15.571
-6.4047,-5.3077,16.115
-6.4047,-5.1979,16.27
-6.4047,-5.0882,16.645
-6.4047,-4.759,17.633
-6.4047,-4.5396,18.428
-6.4047,-4.4299,18.592
-6.4047,-4.3201,19.047
-6.4047,-4.1007,19.723
-6.4047,-3.9909,20.169
-6.4047,-3.8812,23.661
-6.4047,-3.7715,23.575
-6.4047,-3.6618,23.275
-6.4047,-3.552,23.472
-6.4047,-3.4423,23.773
-6.4047,-3.3326,24.182
-6.4047,-3.2229,26.214
-6.4047,-3.1131,27.116
-6.4047,-3.0034,27.156
-6.4047,-2.8937,27.712
-6.4047,-2.784,28.785
-6.4047,-2.6742,29.685
-6.4047,-2.5645,30.272
-6.4047,-2.4548,31.121
-6.4047,-2.3451,32.068
-6.4047,-2.2353,32.758
-6.4047,-2.1256,33.795
-6.4047,-2.0159,34.671
-6.4047,5.9942,28.878
-6.2949,-5.5271,15.517
-6.2949,-5.4174,15.776
-6.2949,-5.3077,16.127
-6.2949,-5.1979,16.503
-6.2949,-5.0882,16.777
-6.2949,-4.9785,17.123
-6.2949,-4.8688,17.37
-6.2949,-4.759,17.696
-6.2949,-4.6493,18.165
-6.2949,-4.5396,18.494
-6.2949,-4.4299,18.639
-6.2949,-4.3201,19.12
-6.2949,-4.2104,19.396
-6.2949,-4.1007,19.783
-6.2949,-3.9909,20.021
-6.2949,-3.8812,23.577
-6.2949,-3.7715,23.01
-6.2949,-3.6618,23.078
-6.2949,-3.552,23.494
-6.2949,-3.4423,23.717
-6.2949,-3.3326,24.259
-6.2949,-3.2229,27.345
-6.2949,-3.1131,27.407
-6.2949,-3.0034,27.385
-6.2949,-2.8937,27.736
-6.2949,-2.784,28.36
-6.2949,-2.6742,29.504
-6.2949,-2.5645,30.403
-6.2949,-2.4548,31.101
-6.2949,-2.3451,31.982
-6.2949,-2.2353,33.024
-6.2949,-2.1256,33.992
-6.2949,-2.0159,35.085
-6.1852,-5.5271,15.532
-6.1852,-5.4174,15.828
-6.1852,-5.3077,16.219
-6.1852,-5.1979,16.322
-6.1852,-5.0882,16.794
-6.1852,-4.9785,17.112
-6.1852,-4.8688,17.319
-6.1852,-4.759,17.651
-6.1852,-4.6493,18.059
-6.1852,-4.5396,18.349
-6.1852,-4.4299,18.774
-6.1852,-4.3201,19.111
-6.1852,-4.2104,19.451
-6.1852,-4.1007,19.81
-6.1852,-3.9909,20.333
-6.1852,-3.8812,23.166
-6.1852,-3.7715,22.905
-6.1852,-3.6618,23.156
-6.1852,-3.552,23.286
-6.1852,-3.4423,23.754
-6.1852,-3.3326,24.173
-6.1852,-3.2229,27.713
-6.1852,-3.1131,27.636
-6.1852,-3.0034,27.731
-6.1852,-2.8937,27.854
-6.1852,-2.784,28.447
-6.1852,-2.6742,29.265
-6.1852,-2.5645,30.271
-6.1852,-2.4548,31.251
-6.1852,-2.3451,32.06
-6.1852,-2.2353,32.885
-6.1852,-2.1256,33.784
-6.1852,-2.0159,35.223
-6.1852,3.3607,39.486
-6.1852,5.9942,29.811
-6.0754,-5.5271,15.468
-6.0754,-5.4174,15.734
-6.0754,-5.3077,16.348
-6.0754,-5.1979,16.601
-6.0754,-5.0882,16.899
-6.0754,-4.9785,17.199
-6.0754,-4.8688,17.512
-6.0754,-4.759,17.818
-6.0754,-4.6493,18.108
-6.0754,-4.5396,18.563
-6.0754,-4.4299,18.791
-6.0754,-4.3201,19.127
-6.0754,-4.2104,19.542
-6.0754,-4.1007,19.888
-6.0754,-3.9909,20.403
-6.0754,-3.8812,20.876
-6.0754,-3.7715,22.753
-6.0754,-3.6618,22.794
-6.0754,-3.552,23.159
-6.0754,-3.4423,23.598
-6.0754,-3.3326,24.27
-6.0754,-3.2229,27.94
-6.0754,-3.1131,27.96
-6.0754,-3.0034,28.001
-6.0754,-2.8937,27.959
-6.0754,-2.784,28.559
-6.0754,-2.6742,29.46
-6.0754,-2.5645,30.352
-6.0754,-2.4548,31.227
-6.0754,-2.3451,32.175
-6.0754,-2.2353,32.953
-6.0754,-2.1256,34.124
-6.0754,-2.0159,35.446
-6.0754,-1.9061,37.152
-5.9656,-5.5271,15.895
-5.9656,-5.4174,15.928
-5.9656,-5.3077,16.244
-5.9656,-5.1979,16.629
-5.9656,-5.0882,16.798
-5.9656,-4.9785,17.088
-5.9656,-4.8688,17.419
-5.9656,-4.759,17.827
-5.9656,-4.6493,18.193
-5.9656,-4.5396,18.452
-5.9656,-4.4299,18.742
-5.9656,-4.3201,19.226
-5.9656,-4.2104,19.468
-5.9656,-4.1007,19.893
-5.9656,-3.9909,20.398
-5.9656,-3.8812,20.751
-5.9656,-3.7715,22.331
-5.9656,-3.6618,22.688
-5.9656,-3.552,23.19
-5.9656,-3.4423,23.473
-5.9656,-3.3326,24.483
-5.9656,-3.2229,27.956
-5.9656,-3.1131,28.048
-5.9656,-3.0034,28.145
-5.9656,-2.8937,28.13
-5.9656,-2.784,28.378
-5.9656,-2.6742,29.294
-5.9656,-2.5645,30.283
-5.9656,-2.4548,31.264
-5.9656,-2.3451,32.028
-5.9656,-2.2353,33.175
-5.9656,-2.1256,34.122
-5.9656,-2.0159,35.403
-5.9656,-1.9061,37.186
-5.9656,-0.040795,39.924
-5.9656,0.17866,39.693
-5.9656,0.50784,39.143
-5.9656,1.4954,39.186
-5.9656,1.8246,38.805
-5.9656,1.9343,38.596
-5.9656,2.1537,38.354
-5.9656,2.2635,38.916
-5.9656,2.8121,38.801
-5.9656,3.3607,38.759
-5.9656,4.458,29.749
-5.8559,-5.4174,15.897
-5.8559,-5.3077,16.07
-5.8559,-5.1979,16.493
-5.8559,-5.0882,16.876
